kepid,kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_num_transits,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_smass,koi_kepmag,ra,dec
6267425,K00848.01,FALSE POSITIVE,3.166465862,2.9381,4357.2,320.0,122.1,26.82,954.0,196.31,4968.0,4.575,0.704,0.68,15.999,284.86929,41.679192
3531558,K00118.01,CONFIRMED,24.99324319,5.9409,269.6,53.0,62.0,2.29,712.0,60.88,5718.0,4.181,1.317,0.961,12.377,287.36279,38.649601
6276477,K00849.01,CONFIRMED,10.35533116,3.1775,750.6,127.0,49.2,2.47,777.0,86.22,5501.0,4.462,0.918,0.891,15.018,288.9942,41.633282
6863998,K00867.01,CONFIRMED,16.08518937,3.984,1442.4,82.0,62.6,3.68,613.0,33.43,5239.0,4.523,0.826,0.83,15.219,292.10519,42.380322
6867155,K00868.01,CANDIDATE,235.9986399,8.2284,20714.6,6.0,271.8,10.59,188.0,0.29,4245.0,4.627,0.657,0.666,15.172,293.00797,42.307201
6948054,K00869.01,CONFIRMED,7.49018305,2.7297,1123.6,178.0,53.0,2.56,753.0,76.06,5103.0,4.562,0.787,0.823,15.599,291.63898,42.436321
6948054,K00869.02,CONFIRMED,36.2761238,4.7865,1572.6,39.0,45.5,3.03,445.0,9.29,5103.0,4.562,0.787,0.823,15.599,291.63898,42.436321
6948054,K00869.03,CONFIRMED,17.46087931,2.2641,812.4,69.0,22.6,2.32,568.0,24.6,5103.0,4.562,0.787,0.823,15.599,291.63898,42.436321
6435936,K00854.01,CONFIRMED,56.0560754,4.685,1626.0,24.0,27.4,1.94,233.0,0.69,3593.0,4.757,0.491,0.503,15.849,289.50848,41.812119
6522242,K00855.01,CONFIRMED,41.408316686,5.0264,22838.9,33.0,907.8,11.38,453.0,9.93,5522.0,4.586,0.747,0.786,15.196,291.76041,41.944069
6526710,K00856.01,CANDIDATE,39.74893077,7.3051,15178.9,34.0,561.1,14.21,552.0,21.87,6122.0,4.487,0.964,1.041,15.344,293.17929,41.969238
6587280,K00857.01,CONFIRMED,5.715425977,2.5242,908.1,181.0,59.4,2.47,850.0,123.03,5237.0,4.572,0.826,0.927,15.086,285.11047,42.033958
9471974,K00119.01,CONFIRMED,49.18394185,11.3364,1646.2,29.0,355.7,8.2,669.0,47.4,5626.0,3.907,2.057,1.247,12.654,294.55917,46.062328
6587280,K00857.02,CONFIRMED,20.0261412,1.611,421.2,54.0,10.7,2.28,559.0,23.14,5237.0,4.572,0.826,0.927,15.086,285.11047,42.033958
6599919,K00858.01,CANDIDATE,13.61014819,2.594,5732.9,101.0,184.1,19.02,733.0,68.29,5697.0,4.46,0.903,0.857,15.06,289.89777,42.009151
6675056,K00859.01,FALSE POSITIVE,10.44331991,2.743,1159.8,127.0,51.7,2.66,667.0,46.94,4947.0,4.516,0.802,0.769,15.546,286.24356,42.148811
6685526,K00861.01,CONFIRMED,2.237489571,1.8119,315.8,595.0,30.7,1.41,1160.0,427.17,5265.0,4.58,0.81,0.91,15.001,290.00757,42.116459
6756669,K00862.01,FALSE POSITIVE,5.851520671,3.11058,33003.6,178.0,1630.4,14.62,901.0,155.89,5532.0,4.53,0.806,0.804,15.33,284.08731,42.233231
6784235,K00863.01,CONFIRMED,3.167893418,2.1814,781.2,430.0,64.8,2.62,1221.0,526.23,5895.0,4.503,0.94,1.026,15.533,293.81647,42.212502
6849310,K00864.01,CONFIRMED,4.311780262,2.7251,1154.0,299.0,86.1,3.11,1038.0,274.84,5527.0,4.484,0.927,0.956,15.604,287.24268,42.301369
6849310,K00864.02,CONFIRMED,20.0504494,4.556,840.9,64.0,37.8,2.69,622.0,35.44,5527.0,4.484,0.927,0.956,15.604,287.24268,42.301369
6849310,K00864.03,CONFIRMED,9.76734503,1.6585,569.1,122.0,21.1,2.67,791.0,92.46,5527.0,4.484,0.927,0.956,15.604,287.24268,42.301369
6862328,K00865.01,CANDIDATE,119.0207044,8.1405,7430.5,11.0,223.5,8.98,366.0,4.25,5453.0,4.342,1.062,0.904,15.085,291.58377,42.36816
9471974,K00119.02,CONFIRMED,190.3200468,15.284,1141.7,7.0,139.3,7.78,426.0,7.8,5626.0,3.907,2.057,1.247,12.654,294.55917,46.062328
6862603,K00866.01,FALSE POSITIVE,2.861159894,1.8832,1014.3,454.0,58.3,4.37,1355.0,797.1,6126.0,4.458,1.021,1.09,15.618,291.67172,42.343109
7366258,K00880.01,CONFIRMED,26.44439337,3.9783,1843.5,53.0,88.0,3.91,562.0,23.54,5427.0,4.463,0.929,0.915,15.158,292.87338,42.966141
7366258,K00880.02,CONFIRMED,51.53997972,6.3994,3644.3,28.0,155.5,5.51,450.0,9.67,5427.0,4.463,0.929,0.915,15.158,292.87338,42.966141
7366258,K00880.03,CONFIRMED,5.902245782,2.9003,702.3,220.0,59.3,2.43,926.0,173.74,5427.0,4.463,0.929,0.915,15.158,292.87338,42.966141
7366258,K00880.04,CONFIRMED,2.382951591,1.8876,391.6,515.0,41.4,1.86,1253.0,583.01,5427.0,4.463,0.929,0.915,15.158,292.87338,42.966141
7373451,K00881.01,CONFIRMED,21.02250608,4.1072,1772.5,67.0,62.4,3.07,521.0,17.48,5067.0,4.585,0.75,0.789,15.859,294.90973,42.935261
6948054,K00869.04,CONFIRMED,3.219814777,2.0642,488.2,391.0,30.5,1.69,998.0,234.93,5103.0,4.562,0.787,0.823,15.599,291.63898,42.436321
6949607,K00870.01,CONFIRMED,5.912273234,2.3254,961.4,227.0,62.8,1.73,585.0,27.72,4072.0,4.696,0.57,0.586,15.036,292.13702,42.42942
6949607,K00870.02,CONFIRMED,8.98581901,2.8606,881.3,145.0,51.8,1.65,509.0,15.9,4072.0,4.696,0.57,0.586,15.036,292.13702,42.42942
7031517,K00871.01,CANDIDATE,12.940668656,2.4845,42450.0,100.0,307.5,22.94,723.0,64.64,5875.0,4.572,0.809,0.895,15.215,291.11969,42.507069
11869052,K00120.01,FALSE POSITIVE,20.5452375,2.517,218.5,67.0,18.5,2.41,742.0,71.57,5670.0,4.206,1.264,0.937,12.003,294.40192,50.172089
7109675,K00872.01,CONFIRMED,33.60123371,4.4056,7425.9,39.0,247.9,8.46,495.0,14.22,5149.0,4.447,0.93,0.882,15.262,289.26874,42.604172
7109675,K00872.02,CONFIRMED,6.76652928,2.9004,450.7,194.0,29.2,1.97,845.0,120.48,5149.0,4.447,0.93,0.882,15.262,289.26874,42.604172
7118364,K00873.01,CONFIRMED,4.347288783,2.1024,451.6,307.0,39.7,2.36,1174.0,449.79,5754.0,4.345,1.122,1.014,15.024,291.96417,42.69614
7134976,K00874.01,CONFIRMED,4.601811819,2.2607,755.9,295.0,60.8,2.35,896.0,152.91,4986.0,4.496,0.833,0.793,15.024,296.48343,42.663429
7134976,K00874.02,CONFIRMED,11.18719905,3.252,353.6,117.0,21.9,1.55,667.0,46.65,4986.0,4.496,0.833,0.793,15.024,296.48343,42.663429
7135852,K00875.01,CONFIRMED,4.220965778,3.0854,2260.0,321.0,157.8,2.62,595.0,29.68,3837.0,4.747,0.517,0.544,15.692,296.69394,42.62611
7270230,K00876.01,FALSE POSITIVE,6.998099523,2.0488,20285.0,192.0,192.3,588.66,853.0,125.22,5612.0,4.566,0.829,0.926,15.877,287.88412,42.832439
7287995,K00877.01,CONFIRMED,5.95489993,2.3892,1410.7,226.0,87.2,2.33,635.0,38.52,4261.0,4.641,0.633,0.64,15.019,293.63696,42.82497
7287995,K00877.02,CONFIRMED,12.03987488,2.7363,1250.6,106.0,57.6,2.18,502.0,15.06,4261.0,4.641,0.633,0.64,15.019,293.63696,42.82497
7287995,K00877.03,CONFIRMED,20.83762895,2.3734,439.0,67.0,14.9,1.42,418.0,7.24,4261.0,4.641,0.633,0.64,15.019,293.63696,42.82497
3247396,K00121.01,FALSE POSITIVE,8.8111022,5.0683,401.1,125.0,76.8,63.66,1399.0,904.92,6200.0,3.8,2.404,1.333,12.759,294.46088,38.383461
7303253,K00878.01,CONFIRMED,23.58917143,5.073,1200.7,56.0,53.3,3.16,487.0,13.34,4919.0,4.566,0.721,0.697,15.316,297.46002,42.83992
5094751,K00123.01,CONFIRMED,6.481633073,3.784,298.5,214.0,125.6,2.54,1145.0,406.25,5945.0,4.213,1.302,1.009,12.365,290.39273,40.28487
7678434,K00892.01,CONFIRMED,10.37168928,3.035,1254.9,128.0,64.5,3.2,720.0,63.68,5121.0,4.457,0.888,0.822,15.193,290.39322,43.363899
7678434,K00892.02,CONFIRMED,3.96996298,1.1757,299.2,320.0,15.0,1.78,992.0,229.37,5121.0,4.457,0.888,0.822,15.193,290.39322,43.363899
7685981,K00893.01,CONFIRMED,4.40841331,5.012,549.4,279.0,45.1,2.66,1139.0,398.0,6007.0,4.457,0.961,0.968,15.662,292.96555,43.34639
7708215,K00894.01,FALSE POSITIVE,7.9426176,6.703,1590.7,172.0,60.4,4.68,878.0,140.57,5811.0,4.521,0.926,1.036,15.26,299.00143,43.399632
7373451,K00881.02,CONFIRMED,226.8904775,7.558,3136.4,7.0,46.8,4.53,236.0,0.73,5067.0,4.585,0.75,0.789,15.859,294.90973,42.935261
7377033,K00882.01,FALSE POSITIVE,1.956811408,2.1958,24905.0,685.0,125.4,21.58,1109.0,357.16,5209.0,4.657,0.603,0.602,15.533,295.83536,42.943062
7380537,K00883.01,CANDIDATE,2.688899233,2.11275,37491.6,499.0,1011.6,12.04,929.0,175.76,4820.0,4.667,0.639,0.699,15.766,296.68307,42.967869
7434875,K00884.01,CONFIRMED,9.439459486,2.8979,3036.1,144.0,175.2,4.16,686.0,52.32,5097.0,4.597,0.779,0.891,15.067,288.64252,43.039291
8349582,K00122.01,CONFIRMED,11.523067458,3.8757,507.3,116.0,142.0,3.13,927.0,174.81,5644.0,4.162,1.411,1.053,12.346,284.48245,44.398041
7434875,K00884.02,CONFIRMED,20.47748843,2.8364,1382.4,59.0,52.7,2.92,530.0,18.65,5097.0,4.597,0.779,0.891,15.067,288.64252,43.039291
7434875,K00884.03,CONFIRMED,3.336123113,1.9616,516.3,386.0,41.6,1.74,970.0,209.79,5097.0,4.597,0.779,0.891,15.067,288.64252,43.039291
7455287,K00886.01,CONFIRMED,8.01078456,2.312,1333.6,168.0,48.5,1.72,453.0,9.9,3713.0,4.779,0.47,0.484,15.847,294.77393,43.056301
7455287,K00886.02,CONFIRMED,12.07134205,4.3224,759.2,112.0,31.0,1.29,395.0,5.74,3713.0,4.779,0.47,0.484,15.847,294.77393,43.056301
7455287,K00886.03,CONFIRMED,20.99587872,2.6333,767.3,55.0,18.2,1.3,328.0,2.74,3713.0,4.779,0.47,0.484,15.847,294.77393,43.056301
7458762,K00887.01,CONFIRMED,7.41113177,2.5242,620.5,181.0,50.4,2.45,905.0,158.11,5849.0,4.517,0.919,1.014,15.031,295.65149,43.029831
7552344,K00888.01,FALSE POSITIVE,1.000747038,0.9967,1823.5,668.0,147.4,4.14,1620.0,1635.2,5472.0,4.499,0.79,0.718,15.419,297.97513,43.164909
757450,K00889.01,CONFIRMED,8.884922995,2.07004,16053.4,153.0,388.2,10.51,770.0,83.21,5332.0,4.5,0.843,0.821,15.264,291.1376,36.577381
7585481,K00890.01,CONFIRMED,8.09888906,4.20241,6911.1,168.0,435.9,8.95,986.0,223.19,6214.0,4.442,1.076,1.169,15.261,282.69952,43.272739
7663691,K00891.01,CONFIRMED,10.00653012,5.344,936.1,135.0,71.9,3.52,876.0,139.21,6063.0,4.47,1.001,1.079,15.063,283.63077,43.379398
5812701,K00012.01,CONFIRMED,17.855221681,7.41287,9065.2,75.0,915.7,13.16,911.0,163.04,6823.0,4.308,1.367,1.386,11.353,297.45374,41.01099
8013419,K00901.01,CANDIDATE,12.732624065,2.2083,6465.7,110.0,210.5,4.87,432.0,8.22,3950.0,4.721,0.541,0.563,15.75,285.16748,43.876339
8018547,K00902.01,CANDIDATE,83.92494032,6.7904,7958.7,18.0,182.1,4.78,226.0,0.62,3960.0,4.746,0.509,0.526,15.754,287.85239,43.897991
8039892,K00903.01,CONFIRMED,5.007316661,4.2362,6932.3,271.0,431.4,6.96,998.0,234.28,5865.0,4.563,0.827,0.914,15.813,295.53613,43.884449
8150320,K00904.01,CONFIRMED,2.211116989,1.6485,724.2,603.0,42.6,1.85,931.0,177.19,4500.0,4.656,0.646,0.71,15.791,285.16833,44.026459
8150320,K00904.02,CONFIRMED,27.9541337,3.95,942.5,48.0,25.4,1.9,400.0,6.04,4500.0,4.656,0.646,0.71,15.791,285.16833,44.026459
11086270,K00124.01,CONFIRMED,12.69104387,3.7727,252.1,108.0,60.2,2.57,1008.0,244.3,5869.0,4.024,1.626,1.019,12.935,292.92914,48.60281
7767559,K00895.01,FALSE POSITIVE,4.409409243,3.8636,12861.0,303.0,85.8,10.95,1101.0,347.06,5600.0,4.368,0.975,0.811,15.403,296.41019,43.455391
7825899,K00896.01,CONFIRMED,16.23947096,4.0374,2590.7,83.0,123.8,4.14,598.0,30.14,5191.0,4.564,0.837,0.937,15.258,293.0614,43.58136
7825899,K00896.02,CONFIRMED,6.308201629,2.9785,1328.5,205.0,86.2,2.96,819.0,106.44,5191.0,4.564,0.837,0.937,15.258,293.0614,43.58136
7849854,K00897.01,CONFIRMED,2.052349884,2.0778,14280.6,650.0,1072.1,13.12,1497.0,1183.18,5855.0,4.393,1.08,1.049,15.257,299.56189,43.503559
7870390,K00898.01,CONFIRMED,9.7704486,2.4517,1897.8,135.0,58.0,2.23,460.0,10.59,3906.0,4.73,0.509,0.508,15.777,282.23251,43.66563
7870390,K00898.02,CONFIRMED,5.169804269,2.153,1037.4,256.0,41.4,1.66,569.0,24.75,3906.0,4.73,0.509,0.508,15.777,282.23251,43.66563
5094751,K00123.02,CONFIRMED,21.22261195,6.5093,366.0,64.0,114.9,2.48,771.0,83.56,5945.0,4.213,1.302,1.009,12.365,290.39273,40.28487
7870390,K00898.03,CONFIRMED,20.09017037,4.154,1432.1,63.0,36.9,2.25,362.0,4.05,3906.0,4.73,0.509,0.508,15.777,282.23251,43.66563
7907423,K00899.01,CONFIRMED,7.11373257,2.1764,807.6,186.0,44.4,1.16,429.0,8.01,3561.0,4.855,0.411,0.44,15.234,296.98505,43.65852
7907423,K00899.02,CONFIRMED,3.306551643,1.8177,509.2,398.0,37.8,0.91,554.0,22.19,3561.0,4.855,0.411,0.44,15.234,296.98505,43.65852
7907423,K00899.03,CONFIRMED,15.36845737,2.4714,756.1,82.0,30.9,1.11,332.0,2.86,3561.0,4.855,0.411,0.44,15.234,296.98505,43.65852
7938496,K00900.01,CONFIRMED,13.81020318,3.048,1309.7,90.0,46.2,4.56,833.0,113.75,5942.0,4.327,1.142,1.009,15.425,281.96063,43.70311
8490993,K00911.01,CONFIRMED,4.093578461,2.5833,538.6,328.0,36.4,2.85,1182.0,461.07,6077.0,4.471,0.999,1.077,15.399,290.26328,44.55645
8490993,K00911.02,CONFIRMED,105.145959,8.593,685.4,13.0,15.4,3.43,401.0,6.09,6077.0,4.471,0.999,1.077,15.399,290.26328,44.55645
8505670,K00912.01,CONFIRMED,10.8484518,2.9993,1675.6,122.0,64.5,2.34,499.0,14.66,4201.0,4.682,0.591,0.609,15.058,295.57935,44.545959
8505670,K00912.02,CONFIRMED,6.66833241,1.915,362.3,192.0,14.2,1.18,587.0,28.06,4201.0,4.682,0.591,0.609,15.058,295.57935,44.545959
8544996,K00913.01,CONFIRMED,4.082274889,3.23015,17859.2,329.0,1669.1,10.55,1016.0,251.48,5655.0,4.581,0.794,0.886,15.198,284.83047,44.658138
8552202,K00914.01,CANDIDATE,3.886655224,3.1646,581.6,343.0,48.1,1.87,1010.0,246.29,5662.0,4.61,0.738,0.813,15.371,288.72665,44.60751
8150320,K00904.03,CONFIRMED,42.1406089,5.083,895.5,28.0,21.6,1.85,349.0,3.49,4500.0,4.656,0.646,0.71,15.791,285.16833,44.026459
8150320,K00904.04,CONFIRMED,4.617490562,2.2618,575.8,272.0,28.1,1.62,728.0,66.47,4500.0,4.656,0.646,0.71,15.791,285.16833,44.026459
8150320,K00904.05,CONFIRMED,10.19849255,2.4283,634.1,119.0,21.4,1.75,559.0,23.11,4500.0,4.656,0.646,0.71,15.791,285.16833,44.026459
8180063,K00905.01,FALSE POSITIVE,5.795063956,3.2496,1692.9,230.0,119.4,4.33,950.0,192.74,5865.0,4.563,0.827,0.914,15.289,296.50754,44.036072
8226994,K00906.01,CONFIRMED,7.15681552,2.5882,867.0,186.0,47.7,2.47,782.0,88.23,5029.0,4.494,0.838,0.798,15.46,289.59476,44.141949
8226994,K00906.02,CONFIRMED,17.64830851,2.0873,763.3,73.0,23.8,2.43,579.0,26.49,5029.0,4.494,0.838,0.798,15.46,289.59476,44.141949
8226994,K00906.03,CONFIRMED,4.14810719,2.535,175.2,314.0,12.9,1.08,938.0,182.76,5029.0,4.494,0.838,0.798,15.46,289.59476,44.141949
8247638,K00907.01,CONFIRMED,16.51410989,4.1575,973.5,76.0,55.9,2.72,655.0,43.57,5527.0,4.488,0.866,0.841,15.223,296.56622,44.105862
8247638,K00907.02,CONFIRMED,30.1329298,5.172,1015.8,37.0,44.8,3.14,536.0,19.55,5527.0,4.488,0.866,0.841,15.223,296.56622,44.105862
8247638,K00907.03,CONFIRMED,4.79090809,2.603,251.3,242.0,21.2,1.36,990.0,227.24,5527.0,4.488,0.866,0.841,15.223,296.56622,44.105862
11086270,K00124.02,CONFIRMED,31.71981013,4.819,363.4,44.0,63.1,3.09,743.0,71.97,5869.0,4.024,1.626,1.019,12.935,292.92914,48.60281
8247638,K00907.04,CONFIRMED,99.6415962,4.448,952.5,12.0,22.7,2.64,360.0,3.97,5527.0,4.488,0.866,0.841,15.223,296.56622,44.105862
8255887,K00908.01,CONFIRMED,4.708326451,3.16114,7912.7,285.0,633.4,10.6,1162.0,431.02,5560.0,4.246,1.21,0.94,15.113,298.63565,44.17094
8256049,K00909.01,FALSE POSITIVE,16.37198661,3.8449,4147.6,84.0,54.5,540.37,438.0,8.71,4187.0,4.656,0.592,0.58,15.654,298.67862,44.175499
8414716,K00910.01,CONFIRMED,5.392026903,2.9804,1151.4,244.0,77.4,2.68,850.0,123.33,5198.0,4.589,0.801,0.915,15.651,284.43051,44.48053
9140402,K00928.01,CANDIDATE,2.494170338,1.1221,863.7,535.0,69.2,2.42,1194.0,480.19,5569.0,4.566,0.829,0.928,15.251,284.75943,45.599129
9141746,K00929.01,CONFIRMED,6.491682808,4.301,7163.3,189.0,502.3,9.66,1062.0,301.54,6123.0,4.413,1.107,1.159,15.649,285.55481,45.578861
9159275,K00930.01,FALSE POSITIVE,3.044770796,10.0134,1695.0,445.0,203.5,24.54,1076.0,317.36,5525.0,4.603,0.753,0.843,15.621,293.68494,45.51683
9166862,K00931.01,CONFIRMED,3.855603916,3.2179,16652.7,350.0,1173.9,13.61,1212.0,508.65,6033.0,4.46,1.046,1.153,15.272,296.39316,45.568562
9166870,K00932.01,FALSE POSITIVE,3.855599139,3.183,1030.9,350.0,90.1,3.57,1158.0,425.74,5936.0,4.501,0.965,1.075,15.054,296.39542,45.56992
11449844,K00125.01,CONFIRMED,38.47876629,5.04169,23530.0,35.0,1077.8,13.26,484.0,13.01,5510.0,4.539,0.879,0.973,13.779,288.90222,49.370491
8605074,K00915.01,FALSE POSITIVE,37.601661282,8.30604,59130.1,32.0,1667.3,27.22,606.0,31.86,6140.0,4.354,1.096,0.989,15.505,282.30603,44.714661
8628973,K00916.01,CONFIRMED,3.314947362,1.8007,1398.2,404.0,123.5,3.94,1155.0,421.03,5609.0,4.481,0.944,0.983,15.142,293.45483,44.792789
8655354,K00917.01,FALSE POSITIVE,6.71969089,3.0231,969.7,202.0,45.4,4.37,952.0,194.18,5931.0,4.479,0.866,0.825,15.172,301.04956,44.706299
8672910,K00918.01,CONFIRMED,39.6431552,6.5292,15663.8,30.0,690.3,10.98,472.0,11.74,5231.0,4.455,0.9,0.844,15.011,283.97751,44.811562
8686150,K00919.01,FALSE POSITIVE,51.42598578,16.9422,66067.7,28.0,1843.8,29.66,549.0,21.4,6257.0,4.41,1.147,1.233,15.631,290.63898,44.806789
8689031,K00920.01,CONFIRMED,21.80451611,3.4097,1144.9,61.0,49.9,2.6,543.0,20.48,5481.0,4.629,0.708,0.806,15.067,291.71732,44.88731
8689373,K00921.01,CONFIRMED,10.28194593,3.4366,1110.7,126.0,55.0,2.53,680.0,50.6,5196.0,4.593,0.775,0.869,15.532,291.84198,44.858089
8689373,K00921.02,CONFIRMED,18.11993039,4.2309,1506.9,70.0,60.7,2.95,563.0,23.77,5196.0,4.593,0.775,0.869,15.532,291.84198,44.858089
8689373,K00921.03,CONFIRMED,3.78402867,1.9012,426.1,330.0,25.6,1.7,949.0,191.78,5196.0,4.593,0.775,0.869,15.532,291.84198,44.858089
8826878,K00922.01,CONFIRMED,5.15448142,3.228,697.5,259.0,48.1,2.94,964.0,204.1,5431.0,4.457,0.884,0.816,15.365,294.84689,45.034409
5897826,K00126.01,FALSE POSITIVE,33.80364366,11.4813,13494.4,42.0,529.9,20.7,745.0,72.71,5855.0,3.999,1.796,1.174,13.109,297.47586,41.114288
8883593,K00923.01,CONFIRMED,5.743469797,3.4412,1240.2,237.0,79.7,3.13,982.0,219.95,5897.0,4.531,0.891,0.983,15.543,291.09235,45.115528
8951215,K00924.01,CANDIDATE,39.4759093,2.968,1012.6,34.0,26.6,4.06,577.0,26.13,6225.0,4.45,1.031,1.091,15.229,291.20804,45.244389
9016295,K00925.01,FALSE POSITIVE,19.974485239,4.23479,40293.1,69.0,1398.8,26.56,700.0,56.84,6108.0,4.471,0.997,1.072,15.217,289.72748,45.367661
9077124,K00926.01,CONFIRMED,3.166353562,3.3129,1473.4,409.0,128.3,3.82,1273.0,621.92,6007.0,4.47,0.998,1.072,15.603,286.36011,45.414291
9097120,K00927.01,FALSE POSITIVE,23.899634407,3.81881,20953.1,56.0,547.8,44.04,652.0,42.8,6192.0,4.503,0.924,0.991,15.453,294.71768,45.48576
9466668,K00939.01,CONFIRMED,3.388012244,2.6849,280.1,397.0,30.6,2.11,1315.0,705.93,5553.0,4.221,1.25,0.949,15.065,292.58044,46.097389
9466668,K00939.02,CONFIRMED,5.83909761,3.1915,273.6,218.0,25.2,2.06,1097.0,341.48,5553.0,4.221,1.25,0.949,15.065,292.58044,46.097389
9466668,K00939.03,CONFIRMED,1.620467654,2.1888,159.6,719.0,22.7,1.57,1681.0,1893.42,5553.0,4.221,1.25,0.949,15.065,292.58044,46.097389
9466668,K00939.04,CONFIRMED,10.6816951,3.605,307.8,100.0,21.9,2.3,897.0,152.75,5553.0,4.221,1.25,0.949,15.065,292.58044,46.097389
9479273,K00940.01,CONFIRMED,6.104849417,4.6912,2090.3,176.0,293.7,3.18,784.0,89.25,5085.0,4.584,0.712,0.71,15.017,297.04562,46.027359
8359498,K00127.01,CONFIRMED,3.578780566,2.91089,11382.2,374.0,1838.4,10.43,1145.0,406.6,5524.0,4.421,0.994,0.95,13.938,289.60797,44.345421
9171801,K00933.01,FALSE POSITIVE,3.187067566,3.119,1037.4,179.0,37.2,23.88,1079.0,319.76,5450.0,4.552,0.811,0.857,15.653,297.78848,45.565418
9334289,K00934.01,CONFIRMED,5.826657508,2.9183,1539.1,228.0,81.1,4.09,1013.0,248.57,5561.0,4.362,1.06,0.943,15.843,288.1647,45.816509
9334289,K00934.02,CONFIRMED,12.41216347,3.739,611.3,106.0,25.6,2.58,787.0,90.65,5561.0,4.362,1.06,0.943,15.843,288.1647,45.816509
9334289,K00934.03,CONFIRMED,18.74649011,3.895,796.8,67.0,26.7,3.05,686.0,52.38,5561.0,4.362,1.06,0.943,15.843,288.1647,45.816509
9347899,K00935.01,CONFIRMED,20.86021229,5.1937,1910.5,67.0,117.0,5.5,781.0,87.76,6035.0,4.22,1.257,0.958,15.237,294.02301,45.853081
9347899,K00935.02,CONFIRMED,42.63427848,6.1998,1719.3,32.0,78.7,5.22,615.0,33.82,6035.0,4.22,1.257,0.958,15.237,294.02301,45.853081
9347899,K00935.03,CONFIRMED,87.6476068,8.871,1009.6,14.0,37.5,4.0,484.0,12.94,6035.0,4.22,1.257,0.958,15.237,294.02301,45.853081
9347899,K00935.04,CANDIDATE,9.61731426,3.8692,234.0,137.0,18.2,1.94,1010.0,246.13,6035.0,4.22,1.257,0.958,15.237,294.02301,45.853081
9388479,K00936.01,CONFIRMED,9.467821474,2.4327,2237.0,145.0,124.7,2.13,407.0,6.47,3582.0,4.807,0.458,0.491,15.073,283.73203,45.958771
9388479,K00936.02,CONFIRMED,0.893040969,1.0981,741.7,1452.0,87.8,1.24,893.0,151.14,3582.0,4.807,0.458,0.491,15.073,283.73203,45.958771
11359879,K00128.01,CONFIRMED,4.942783419,3.25346,11144.7,274.0,2040.7,10.62,1008.0,244.42,5514.0,4.459,0.978,1.003,13.758,296.20059,49.140121
9406990,K00937.01,CONFIRMED,20.83426731,4.0454,988.4,66.0,45.1,2.74,595.0,29.62,5537.0,4.549,0.88,0.999,15.412,293.01828,45.914688
9415172,K00938.01,CONFIRMED,9.94602357,3.3862,994.5,131.0,51.0,3.12,807.0,100.34,5344.0,4.365,1.013,0.867,15.596,296.06424,45.976841
9415172,K00938.02,CONFIRMED,1.04562195,1.8955,213.0,1233.0,25.3,1.45,1710.0,2031.84,5344.0,4.365,1.013,0.867,15.596,296.06424,45.976841
9415172,K00938.03,CONFIRMED,5.71462396,2.336,297.8,192.0,16.7,1.78,971.0,210.16,5344.0,4.365,1.013,0.867,15.596,296.06424,45.976841
9904059,K00145.01,FALSE POSITIVE,102.9641952,15.735,1896.7,10.0,86.1,39.0,797.0,95.4,5047.0,3.066,7.119,2.15,13.608,296.81772,46.781509
3231341,K01102.02,CONFIRMED,8.14515981,5.073,446.8,159.0,32.2,3.43,1050.0,287.91,5896.0,4.197,1.24,0.884,14.925,290.41327,38.34375
3231341,K01102.03,CONFIRMED,18.9985279,4.529,430.7,68.0,16.9,43.17,792.0,93.03,5896.0,4.197,1.24,0.884,14.925,290.41327,38.34375
3231341,K01102.04,CONFIRMED,4.24439049,3.282,174.0,269.0,15.1,2.07,1305.0,686.99,5896.0,4.197,1.24,0.884,14.925,290.41327,38.34375
2860866,K01103.01,CANDIDATE,90.1240507,11.649,3020.3,13.0,57.9,7.12,485.0,13.09,6520.0,4.375,1.215,1.279,14.96,293.22391,38.033581
7626506,K00150.02,CONFIRMED,28.5742692,4.9427,824.9,46.0,97.1,2.32,538.0,19.83,5551.0,4.508,0.812,0.776,13.771,296.98102,43.209751
10460629,K01168.01,CANDIDATE,856.672115,23.144,858.1,,39.2,3.87,242.0,0.81,6449.0,4.232,1.309,1.063,13.997,287.58679,47.600021
10319385,K01169.01,CANDIDATE,0.689210173,1.6169,195.0,1945.0,93.4,1.32,1943.0,3362.71,5630.0,4.505,0.954,1.064,13.248,281.55118,47.469959
10482160,K01170.01,CONFIRMED,7.34373964,1.1784,574.4,144.0,32.2,1.84,839.0,117.5,5757.0,4.597,0.762,0.865,14.657,296.23215,47.678959
10485069,K01171.01,FALSE POSITIVE,0.445277068,3.539,186.7,1197.0,28.9,35.74,2562.0,10177.11,6167.0,4.444,1.064,1.149,15.343,297.10349,47.64357
3233043,K00966.01,FALSE POSITIVE,0.379463865,0.86896,1973.3,1765.0,458.6,59.56,3000.0,19256.81,5075.0,3.892,1.783,0.905,13.787,290.91119,38.335579
6579806,K00967.01,FALSE POSITIVE,9.88047978,2.78458,18541.0,134.0,534.5,23.6,860.0,129.45,6113.0,4.512,0.917,0.997,15.212,281.66916,42.038639
3560301,K00968.01,FALSE POSITIVE,4.6484156,38.1939,128.4,233.0,91.7,5.06,2259.0,6152.88,6980.0,3.577,3.482,1.671,10.963,295.26682,38.61124
